,model,query,nesting,value,model_parsing_time,model_checking_time,model_construction_time,name,timeout,solver
0,out/models/model_spotify500_model-it_2.prism,"Pmax=? [(F ""positive"") & (!(""positive"") U loc=2268)]",0,3521832657336393288412712651977474016982056697282472328132666200243653362109515299718529341703238294424712019137680971192589143831287374687736587179940461173485293456503358320008868753026169091717933715965649827828880155177318053036721893962498068451/854843536583021004425147931498762034705459785975393457727243824269157077524552735668699222271492380124475601676939363137420230542104579155714954771879020539241747848084803321502249205808843753688319919386235717803252429962682763183280056250000000000000,0.365,0.224,1.217,avoid_state,3600,storm
0,out/models/model_spotify500_model-it_2.prism,"Pmax=? [(F ""positive"") & (X( loc=1 ))]",1,23195982731811696698398575895781345984725474546917919719683860763584403714626113334184152629624780395976699264410867209737828688827748240379/34979754248767141442358422284878951478242571801064102675616944803225034717176883658033546423294381612197796012161933649000000000000000000000,0.537,0.115,1.123,random_path,3600,storm
0,out/models/model_spotify500_model-it_2.prism,"Pmax=? [(F ""positive"") & (!(""positive"") U loc=495)]",0,61429004027862072623084226829020510118675997111951943590370017527880051541439110750036660519771998623577117615663175957679144579258643294634550715939693111034110850536922329768588971273274593974488084215625879213539145324981031137475659567548113830646859/4974657031328968843073760930194394640617169246262147699900153036001759412529044705900229672558217407163476988384344043868611246517306165492548763865493628066437949839137467329679562585493684089871223799961636330417953964095912031487477404000000000000000000,0.506,0.228,1.473,avoid_state,3600,storm
0,out/models/model_spotify500_model-it_2.prism,"Pmax=? [(F ""positive"") & (!(""positive"") U loc=1849)]",0,535091250801824618168705875386828404378630218310666794158467724672838036023568769955632476418556174815308962615714845555798314465141339955298735365250905478735073834826069067950517946589307934952758688323809218573215146564625000000000000/1182887531587830422188810113104208910087208733592512418944483286085571426225356969197084640585603790104027927612858984293244691332527822666810557174549776649237223104684702371267736316043264350992989011651167193895496059995946027559485067,0.454,0.219,1.672,avoid_state,3600,storm
0,out/models/model_spotify500_model-it_2.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & (X( loc=58 )))))]",2,18509421254721220710109246482350540826768333143971683152304034885314205378760482470684463944056989272818704956456606059/6995950849753428288471684456975790295648514360212820535123388960645006943435376731606709284658876322439559202432386729800,0.32,0.119,1.164,random_path,3600,storm
0,out/models/model_spotify500_model-it_2.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=48 & (X( loc=180 ))))))))]",3,16208029699458850423131343268920776353770851603978458426209250201699699231933240827351799195394574924435822667695176635459246254581890059/1748987712438357072117921114243947573912128590053205133780847240161251735858844182901677321164719080609889800608096682450000000000000000000,0.297,0.134,1.208,random_path,3600,storm
0,out/models/model_spotify500_model-it_2.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=11 & (X( loc=143 ))))))))]",3,92851931425537986566302731276409773312837584368574657100152103378649721066691884164426013322578250799574368502525595923765014514464647/23319836165844760961572281523252634318828381200709401783744629868816689811451255772022364282196254408131864008107955766000000000000000000,0.307,0.123,1.19,random_path,3600,storm
0,out/models/model_spotify500_model-it_2.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=93 & (X( loc=225 ))))))))]",3,290222258689465719134836471607943046641702302251548776673292787557513578790667861528334883436400228906286749957320104060340449948404057/72874488018264878004913379760164482246338691252216880574201968340052155660785174287569888381863295025412075025337361768750000000000000000,0.367,0.129,1.197,random_path,3600,storm
0,out/models/model_spotify500_model-it_2.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=106 & ((X( loc=238 & (X( loc=268|loc=271 )))))))))))]",4,192866444388005540898131280225709065620789902234311311521470802917419556169307743715169488345100926453161749957320104060340449948404057/72874488018264878004913379760164482246338691252216880574201968340052155660785174287569888381863295025412075025337361768750000000000000000,0.311,0.133,1.214,random_path,3600,storm
0,out/models/model_spotify500_model-it_2.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=47 & ((X( loc=179 & (X( loc=266|loc=270 )))))))))))]",4,770985993674746074671401629949536222170480800139221460203343495675812621019185186744649218953658144551712212733859481852763563067999947/582995904146119024039307038081315857970709530017735044593615746720417245286281394300559107054906360203296600202698894150000000000000000000,0.315,0.123,1.196,random_path,3600,storm
0,out/models/model_spotify500_model-it_2.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=90 & (X( loc=222 ))))))))]",3,116273421897277780838804688624831192179253273163755090472861748034791327709783197281582854536629587566108978650154787829/43724692810958926802948027856098689347803214751330128344521181004031293396471104572541933029117977015247245015202417061250,0.361,0.137,1.286,random_path,3600,storm
0,out/models/model_spotify500_model-it_2.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & (X( loc=53 )))))]",2,57859933316401668055432715707879525229508541458245916407295386699817507580330993096301604536629587566108978650154787829/43724692810958926802948027856098689347803214751330128344521181004031293396471104572541933029117977015247245015202417061250,0.508,0.207,1.319,random_path,3600,storm
0,out/models/model_spotify500_model-it_2.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=133 & ((X( loc=265 & ((X( loc=266|loc=270 & (X( loc=274|loc=278 ))))))))))))))]",5,231295798102423845531000299227245419751174162766308413178419325333585104147688089381905180454906381556031709310796000159/174898771243835707211792111424394757391212859005320513378084724016125173585884418290167732116471908060988980060809668245000,0.289,0.136,1.149,random_path,3600,storm
0,out/models/model_spotify500_model-it_2.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=111 & ((X( loc=243 & (X( loc=268|loc=271 )))))))))))]",4,57859933316401668055432715707879525229508541458245916407295386699817507580330993096301604536629587566108978650154787829/43724692810958926802948027856098689347803214751330128344521181004031293396471104572541933029117977015247245015202417061250,0.452,0.138,1.229,random_path,3600,storm
0,out/models/model_spotify500_model-it_2.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=33 & ((X( loc=165 & ((X( loc=268|loc=271 & (X( loc=276|loc=279 ))))))))))))))]",5,57859933316401668055432715707879525229508541458245916407295386699817507580330993096301604536629587566108978650154787829/21862346405479463401474013928049344673901607375665064172260590502015646698235552286270966514558988507623622507601208530625,0.349,0.135,1.157,random_path,3600,storm
0,out/models/model_spotify500_model-it_2.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=70 & ((X( loc=202 & ((X( loc=267 & (X( loc=275 ))))))))))))))]",5,15576930288233630075565859444520444519931928454802446417484363022659685367853921116075000000000000000000000000000000/11659918082922380480786140761626317159414190600354700891872314934408344905725627886011182141098127204065932004053977883,0.315,0.125,1.2,random_path,3600,storm
0,out/models/model_spotify500_model-it_2.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=107 & (X( loc=239 ))))))))]",3,57859933316401668055432715707879525229508541458245916407295386699817507580330993096301604536629587566108978650154787829/21862346405479463401474013928049344673901607375665064172260590502015646698235552286270966514558988507623622507601208530625,0.315,0.139,1.573,random_path,3600,storm
0,out/models/model_spotify500_model-it_2.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=130 & ((X( loc=262 & (X( loc=266|loc=270 )))))))))))]",4,231295798102423845531000299227245419751174162766308413178419325333585104147688089381905180454906381556031709310796000159/174898771243835707211792111424394757391212859005320513378084724016125173585884418290167732116471908060988980060809668245000,0.395,0.134,1.437,random_path,3600,storm
0,out/models/model_spotify500_model-it_2.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=40 & ((X( loc=172 & ((X( loc=269 & ((X( loc=277 & (X( loc=1754 )))))))))))))))))]",6,1237783431956726456548508761545775891235649672437828205001542272621996489154663592784571367850262092459774475526007741/932793446633790438462891260930105372753135248028376071349785194752667592458050230880894571287850176325274560324318230640,0.295,0.137,1.15,random_path,3600,storm
0,out/models/model_spotify500_model-it_2.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=45 & ((X( loc=177 & ((X( loc=269 & (X( loc=277 ))))))))))))))]",5,31153860576467260929978233300722392818156829135627118831565148785441691609925993365134268392696055803750000000000000/11659918082922380480786140761626317159414190600354700891872314934408344905725627886011182141098127204065932004053977883,0.332,0.132,1.237,random_path,3600,storm
0,out/models/model_spotify500_model-it_2.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=25 & ((X( loc=157 & (X( loc=267 )))))))))))]",4,93461581729401780453395156667122667119591570728814678504906178135958112207123526696450000000000000000000000000000000/11659918082922380480786140761626317159414190600354700891872314934408344905725627886011182141098127204065932004053977883,0.532,0.121,1.175,random_path,3600,storm
0,out/models/model_spotify500_model-it_2.prism,"['start', 'companystart', 'startprofile_0_3_4', 'companystartprofile_0_3_4', 'select_context_user_collection']",0,-1,0.0,0.0,0.0,actual_path,3600,
0,out/models/model_spotify500_model-it_2.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=29 & ((X( loc=161 & ((X( loc=267 & ((X( loc=275 & (X( loc=1354 )))))))))))))))))]",6,15576930288233630075565859444520444519931928454802446417484363022659685367853921116075000000000000000000000000000000/11659918082922380480786140761626317159414190600354700891872314934408344905725627886011182141098127204065932004053977883,0.29,0.13,1.246,random_path,3600,storm
0,out/models/model_spotify500_model-it_2.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=96 & ((X( loc=228 & ((X( loc=266|loc=270 & (X( loc=274|loc=278 ))))))))))))))]",5,231295798102423845531000299227245419751174162766308413178419325333585104147688089381905180454906381556031709310796000159/87449385621917853605896055712197378695606429502660256689042362008062586792942209145083866058235954030494490030404834122500,0.419,0.119,1.2,random_path,3600,storm
0,out/models/model_spotify500_model-it_2.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=3 & ((X( loc=135 & ((X( loc=266|loc=270 & ((X( loc=274|loc=278 & (X( loc=2026 )))))))))))))))))]",6,45397372537012189150160410216271460910433062377000202794720744075043325070762157135013437098986694505000000000000/34979754248767141442358422284878951478242571801064102675616944803225034717176883658033546423294381612197796012161933649,0.339,0.138,1.256,random_path,3600,storm
0,out/models/model_spotify500_model-it_2.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=122 & ((X( loc=254 & ((X( loc=267 & ((X( loc=275 & ((X( loc=1354 & (X( loc=1406 ))))))))))))))))))))]",7,15576930288233630075565859444520444519931928454802446417484363022659685367853921116075000000000000000000000000000000/11659918082922380480786140761626317159414190600354700891872314934408344905725627886011182141098127204065932004053977883,0.302,0.126,1.122,random_path,3600,storm
0,out/models/model_spotify500_model-it_2.prism,"['start', 'companystart', 'startprofile_0_4_6', 'companystartprofile_0_4_6', 'select_context_radio', 'customerselect_context_radio']",0,-1,0.0,0.0,0.0,actual_path,3600,
0,out/models/model_spotify500_model-it_2.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=80 & ((X( loc=212 & ((X( loc=273 & ((X( loc=281 & (X( loc=326 )))))))))))))))))]",6,61580766662500818523287077592649897177188084246364992247625539883383095578212634607663795308326371706956219483791261/46639672331689521923144563046505268637656762401418803567489259737633379622902511544044728564392508816263728016215911532,0.374,0.126,1.205,random_path,3600,storm
0,out/models/model_spotify500_model-it_2.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=44 & ((X( loc=176 & ((X( loc=266|loc=270 & ((X( loc=274|loc=278 & ((X( loc=510 & (X( loc=868 ))))))))))))))))))))]",7,58051667595564448744521470188361132953819866817929329518104858416562066191853823802216572704821458354395154017484559/373117378653516175385156504372042149101254099211350428539914077901067036983220092352357828515140070530109824129727292256,0.306,0.123,1.173,random_path,3600,storm
0,out/models/model_spotify500_model-it_2.prism,"['start', 'companystart', 'startprofile_1_8_7', 'companystartprofile_1_8_7', 'select_context_user_collection', 'companyselect_context_user_collection', 'played_10_major_0_7_8']",0,-1,0.0,0.0,0.0,actual_path,3600,
0,out/models/model_spotify500_model-it_2.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=74 & ((X( loc=206 & ((X( loc=266|loc=270 & ((X( loc=274|loc=278 & (X( loc=3953 )))))))))))))))))]",6,22467641985147181004729494007845429522766866753816760688587208849346794102557028738030980590837938775000000000000/34979754248767141442358422284878951478242571801064102675616944803225034717176883658033546423294381612197796012161933649,0.49,0.125,1.39,random_path,3600,storm
0,out/models/model_spotify500_model-it_2.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=67 & ((X( loc=199 & ((X( loc=266|loc=270 & ((X( loc=274|loc=278 & ((X( loc=2164 & (X( loc=2221 ))))))))))))))))))))]",7,30264915024674789740282104343368363929594693833236074500943004250015363732458499753787286681847320669104193400887033/23319836165844760961572281523252634318828381200709401783744629868816689811451255772022364282196254408131864008107955766000,0.309,0.142,1.197,random_path,3600,storm
0,out/models/model_spotify500_model-it_2.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=29 & ((X( loc=161 & ((X( loc=267 & ((X( loc=275 & ((X( loc=1339 & (X( loc=1391 ))))))))))))))))))))]",7,46573834781539071072518565081266363537015975211913011451501201416585703725401585514120569141585573663750000000000000/34979754248767141442358422284878951478242571801064102675616944803225034717176883658033546423294381612197796012161933649,0.354,0.123,1.261,random_path,3600,storm
0,out/models/model_spotify500_model-it_2.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=16 & ((X( loc=148 & ((X( loc=268|loc=271 & ((X( loc=276|loc=279 & ((X( loc=570 & (X( loc=928 ))))))))))))))))))))]",7,4014412953505941851179856270238837219944633304012777766637786233060695149858343511511562356872734365297116173201765039/46639672331689521923144563046505268637656762401418803567489259737633379622902511544044728564392508816263728016215911532000,0.307,0.128,1.226,random_path,3600,storm
0,out/models/model_spotify500_model-it_2.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=99 & ((X( loc=231 & ((X( loc=268|loc=271 & ((X( loc=276|loc=279 & ((X( loc=550 & ((X( loc=908 & (X( loc=998 )))))))))))))))))))))))]",8,14467315755364913333164782349412038828526550439649365108337424585310832495166672717423470261421378783514561974660643/9327934466337904384628912609301053727531352480283760713497851947526675924580502308808945712878501763252745603243182306400,0.295,0.148,1.181,random_path,3600,storm
0,out/models/model_spotify500_model-it_2.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=75 & ((X( loc=207 & ((X( loc=268|loc=271 & ((X( loc=276|loc=279 & ((X( loc=3212 & ((X( loc=3239 & (X( loc=999 )))))))))))))))))))))))]",8,2307009817570146374183667495818571080357486974517594978297233754015508736446415033648386387153786598213458360932913/2914979520730595120196535190406579289853547650088675222968078733602086226431406971502795535274531801016483001013494470750,0.308,0.196,1.19,random_path,3600,storm
0,out/models/model_spotify500_model-it_2.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=34 & ((X( loc=166 & ((X( loc=268|loc=271 & ((X( loc=276|loc=279 & ((X( loc=3992 & ((X( loc=3999 & ((X( loc=999 & (X( loc=1001 ))))))))))))))))))))))))))]",9,6921029452710439122551002487455713241072460923552784934891701262046526209339245100945159161461359794640375082798739/2914979520730595120196535190406579289853547650088675222968078733602086226431406971502795535274531801016483001013494470750,0.324,0.136,1.191,random_path,3600,storm
0,out/models/model_spotify500_model-it_2.prism,"['start', 'companystart', 'startprofile_2_6_6', 'companystartprofile_2_6_6', 'select_context_user_collection', 'companyselect_context_user_collection', 'played_90_major_0_2_8', 'companyplayed_90_major_0_2_8', 'skipped']",0,-1,0.0,0.0,0.0,actual_path,3600,
0,out/models/model_spotify500_model-it_2.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=71 & ((X( loc=203 & ((X( loc=268|loc=271 & ((X( loc=276|loc=279 & ((X( loc=1519 & ((X( loc=1612 & (X( loc=998 )))))))))))))))))))))))]",8,964487717024327772618354334902806082323179193815634909686195864240637055380254891947555258757759383949544721962297/3731173786535161753851565043720421491012540992113504285399140779010670369832200923523578285151400705301098241297272922560,0.334,0.152,1.198,random_path,3600,storm
0,out/models/model_spotify500_model-it_2.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=129 & ((X( loc=261 & ((X( loc=267 & ((X( loc=275 & ((X( loc=3791 & ((X( loc=3800 & (X( loc=999 )))))))))))))))))))))))]",8,15576930288233630075565859444520444519931928454802446417484363022659685367853921116075000000000000000000000000000000/11659918082922380480786140761626317159414190600354700891872314934408344905725627886011182141098127204065932004053977883,0.42,0.124,1.135,random_path,3600,storm
0,out/models/model_spotify500_model-it_2.prism,"['start', 'companystart', 'startprofile_2_5_7', 'companystartprofile_2_5_7', 'select_context_editorial_playlist', 'customerselect_context_editorial_playlist', 'song_10_major_4_5_3', 'companysong_10_major_4_5_3', 'not_skipped']",0,-1,0.0,0.0,0.0,actual_path,3600,
0,out/models/model_spotify500_model-it_2.prism,"Pmax=? [(F ""positive"") & (X( loc=1 ))]",1,23195982731811696698398575895781345984725474546917919719683860763584403714626113334184152629624780395976699264410867209737828688827748240379/34979754248767141442358422284878951478242571801064102675616944803225034717176883658033546423294381612197796012161933649000000000000000000000,0.296,0.112,1.176,actual_path,3600,storm
0,out/models/model_spotify500_model-it_2.prism,"['start', 'companystart', 'startprofile_1_5_8', 'companystartprofile_1_5_8', 'select_context_catalog', 'companyselect_context_catalog', 'played_10_minor_2_6_9', 'companyplayed_10_minor_2_6_9', 'skipped', 'companyskipped']",0,-1,0.0,0.0,0.0,actual_path,3600,
0,out/models/model_spotify500_model-it_2.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=66 & ((X( loc=198 & ((X( loc=266|loc=270 & ((X( loc=274|loc=278 & ((X( loc=2798 & ((X( loc=2817 & ((X( loc=999 & (X( loc=1001 ))))))))))))))))))))))))))]",9,7643243517288336048476972069475343795888731874394480702044511741898843656068376132327485502716251910000000000000/11659918082922380480786140761626317159414190600354700891872314934408344905725627886011182141098127204065932004053977883,0.326,0.145,1.137,random_path,3600,storm
0,out/models/model_spotify500_model-it_2.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=53 & ((X( loc=185 & ((X( loc=268|loc=271 & ((X( loc=276|loc=279 & ((X( loc=2474 & ((X( loc=2523 & ((X( loc=999 & (X( loc=1001 ))))))))))))))))))))))))))]",9,4614019635140293209769298505666463137644824515681503721076919076181389580584737685435730832781341740000000000000/11659918082922380480786140761626317159414190600354700891872314934408344905725627886011182141098127204065932004053977883,0.376,0.153,1.164,random_path,3600,storm
0,out/models/model_spotify500_model-it_2.prism,"['start', 'companystart', 'startprofile_7_5_8', 'companystartprofile_7_5_8', 'select_context_radio', 'customerselect_context_radio', 'song_10_minor_9_5_8', 'companysong_10_minor_9_5_8', 'skipped', 'companyskipped']",0,-1,0.0,0.0,0.0,actual_path,3600,
0,out/models/model_spotify500_model-it_2.prism,"Pmax=? [(F ""positive"") & (X( loc=1 ))]",1,23195982731811696698398575895781345984725474546917919719683860763584403714626113334184152629624780395976699264410867209737828688827748240379/34979754248767141442358422284878951478242571801064102675616944803225034717176883658033546423294381612197796012161933649000000000000000000000,0.284,0.125,1.115,actual_path,3600,storm
0,out/models/model_spotify500_model-it_2.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=26 & ((X( loc=158 & ((X( loc=269 & ((X( loc=277 & ((X( loc=482 & ((X( loc=840 & (X( loc=999 )))))))))))))))))))))))]",8,20769240384311504690497107494876582617794645337010659232388690056553391492556825133475284286143851190000000000000000/11659918082922380480786140761626317159414190600354700891872314934408344905725627886011182141098127204065932004053977883,0.32,0.132,1.459,random_path,3600,storm
0,out/models/model_spotify500_model-it_2.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=112 & ((X( loc=244 & ((X( loc=266|loc=270 & ((X( loc=274|loc=278 & ((X( loc=2646 & ((X( loc=2688 & ((X( loc=998 & (X( loc=1000 ))))))))))))))))))))))))))]",9,22467641985147181004729494007845429522766866753816760688587208849346794102557028738030980590837938775000000000000/34979754248767141442358422284878951478242571801064102675616944803225034717176883658033546423294381612197796012161933649,0.508,0.147,1.183,random_path,3600,storm
0,out/models/model_spotify500_model-it_2.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=75 & ((X( loc=207 & ((X( loc=268|loc=271 & ((X( loc=276|loc=279 & ((X( loc=2852 & ((X( loc=2888 & ((X( loc=998 & (X( loc=1000 ))))))))))))))))))))))))))]",9,904207234710307134199525969871534495631677175409103421411018933117844583065685023929433432275476986090419636772131/1165991808292238048078614076162631715941419060035470089187231493440834490572562788601118214109812720406593200405397788300,0.467,0.152,1.19,random_path,3600,storm
0,out/models/model_spotify500_model-it_2.prism,"Pmax=? [(F ""positive"") & (X( loc=1 ))]",1,23195982731811696698398575895781345984725474546917919719683860763584403714626113334184152629624780395976699264410867209737828688827748240379/34979754248767141442358422284878951478242571801064102675616944803225034717176883658033546423294381612197796012161933649000000000000000000000,0.293,0.121,1.186,actual_path,3600,storm
0,out/models/model_spotify500_model-it_2.prism,"Pmax=? [(F ""positive"") & (X( loc=1 ))]",1,23195982731811696698398575895781345984725474546917919719683860763584403714626113334184152629624780395976699264410867209737828688827748240379/34979754248767141442358422284878951478242571801064102675616944803225034717176883658033546423294381612197796012161933649000000000000000000000,0.303,0.118,1.16,actual_path,3600,storm
0,out/models/model_spotify500_model-it_2.prism,"Pmax=? [(F ""positive"") & (X( loc=1 ))]",1,23195982731811696698398575895781345984725474546917919719683860763584403714626113334184152629624780395976699264410867209737828688827748240379/34979754248767141442358422284878951478242571801064102675616944803225034717176883658033546423294381612197796012161933649000000000000000000000,0.296,0.113,1.232,actual_path,3600,storm
0,out/models/model_spotify500_model-it_2.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & (X( loc=39 )))))]",2,3087347677263578580581559669507582004509282243862571877345095921570324269724638129542880682905858198454729411855127027173/93279344663379043846289126093010537275313524802837607134978519475266759245805023088089457128785017632527456032431823064000,0.323,0.136,1.148,actual_path,3600,storm
0,out/models/model_spotify500_model-it_2.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & (X( loc=79 )))))]",2,27775205090689375672800786718072716071937462809809061506253265317001005509840696826295927030087883302815587806221906250430049379921452133/2331983616584476096157228152325263431882838120070940178374462986881668981145125577202236428219625440813186400810795576600000000000000000000,0.305,0.119,1.186,actual_path,3600,storm
0,out/models/model_spotify500_model-it_2.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=49 & (X( loc=181 ))))))))]",3,9267680177267225958652573207348650094075779147851669371259188430742820819701507404089572735771619689866749630635213072377/1399190169950685657694336891395158059129702872042564107024677792129001388687075346321341856931775264487911840486477345960000,0.352,0.121,1.197,actual_path,3600,storm
0,out/models/model_spotify500_model-it_2.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=61 & ((X( loc=193 & (X( loc=268|loc=271 )))))))))))]",4,57859933316401668055432715707879525229508541458245916407295386699817507580330993096301604536629587566108978650154787829/43724692810958926802948027856098689347803214751330128344521181004031293396471104572541933029117977015247245015202417061250,0.295,0.131,1.178,actual_path,3600,storm
0,out/models/model_spotify500_model-it_2.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=97 & (X( loc=229 ))))))))]",3,18509421254721220710109246482350540826768333143971683152304034885314205378760482470684463944056989272818704956456606059/3497975424876714144235842228487895147824257180106410267561694480322503471717688365803354642329438161219779601216193364900,0.315,0.122,1.215,actual_path,3600,storm
0,out/models/model_spotify500_model-it_2.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & (X( loc=25 )))))]",2,1242180239998403256587465974239027119361158288878597565761371680292607563424988392840555419475491242494566397076589671407/93279344663379043846289126093010537275313524802837607134978519475266759245805023088089457128785017632527456032431823064000,0.348,0.138,1.231,actual_path,3600,storm
0,out/models/model_spotify500_model-it_2.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=70 & (X( loc=202 ))))))))]",3,15576930288233630075565859444520444519931928454802446417484363022659685367853921116075000000000000000000000000000000/11659918082922380480786140761626317159414190600354700891872314934408344905725627886011182141098127204065932004053977883,0.364,0.118,1.25,actual_path,3600,storm
0,out/models/model_spotify500_model-it_2.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & (X( loc=79 )))))]",2,27775205090689375672800786718072716071937462809809061506253265317001005509840696826295927030087883302815587806221906250430049379921452133/2331983616584476096157228152325263431882838120070940178374462986881668981145125577202236428219625440813186400810795576600000000000000000000,0.336,0.14,1.265,actual_path,3600,storm
0,out/models/model_spotify500_model-it_2.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=43 & ((X( loc=175 & (X( loc=266|loc=270 )))))))))))]",4,23129579810242384784395828025148387506117715503876261069016095299666923593188134271775622193178727537508351385985981571931709310796000159/8744938562191785360589605571219737869560642950266025668904236200806258679294220914508386605823595403049449003040483412250000000000000000000,0.287,0.116,1.166,actual_path,3600,storm
0,out/models/model_spotify500_model-it_2.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=59 & ((X( loc=191 & (X( loc=269 )))))))))))]",4,46730790864700892407467818686269544139016107597269572042923072740321554551372586520580951499548956250500000000000000/11659918082922380480786140761626317159414190600354700891872314934408344905725627886011182141098127204065932004053977883,0.319,0.124,1.19,actual_path,3600,storm
0,out/models/model_spotify500_model-it_2.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=60 & ((X( loc=192 & (X( loc=268|loc=271 )))))))))))]",4,1926417415923541645977057563616460713618502070552724198230970089801778287963537895077745418157787001444339809937652036766924025529890469/291497952073059512019653519040657928985354765008867522296807873360208622643140697150279553527453180101648300101349447075000000000000000000,0.306,0.139,1.193,actual_path,3600,storm
0,out/models/model_spotify500_model-it_2.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=44 & ((X( loc=176 & ((X( loc=267 & (X( loc=275 ))))))))))))))]",5,202500093747037197213128288072217808985458847720609611400068101215554476775846183572849147141568446430000000000000000/11659918082922380480786140761626317159414190600354700891872314934408344905725627886011182141098127204065932004053977883,0.308,0.122,1.195,actual_path,3600,storm
0,out/models/model_spotify500_model-it_2.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & (X( loc=60 )))))]",2,20098238772928734442457689808841482270202102660095022574677528433773008108408795520141054365486726314200515181912872695042642483719214751/1165991808292238048078614076162631715941419060035470089187231493440834490572562788601118214109812720406593200405397788300000000000000000000,0.499,0.127,1.361,actual_path,3600,storm
0,out/models/model_spotify500_model-it_2.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=39 & ((X( loc=171 & ((X( loc=268|loc=271 & (X( loc=276|loc=279 ))))))))))))))]",5,2095942148524813176682741123626665948721498340654743209499401655800769369342623258595347377027783707469209583434008137973/93279344663379043846289126093010537275313524802837607134978519475266759245805023088089457128785017632527456032431823064000,0.387,0.139,1.185,actual_path,3600,storm
0,out/models/model_spotify500_model-it_2.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=43 & ((X( loc=175 & ((X( loc=268|loc=271 & (X( loc=276|loc=279 ))))))))))))))]",5,61645357309553326630020825699500527691420592274944145675542884515867654304793145922623200569958615153747022484981237765290416565991862027/9327934466337904384628912609301053727531352480283760713497851947526675924580502308808945712878501763252745603243182306400000000000000000000,0.307,0.138,1.185,actual_path,3600,storm
0,out/models/model_spotify500_model-it_2.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=44 & (X( loc=176 ))))))))]",3,65035248741805686049307551813917953949758369899581848109343221358254120273148952534366489385230756617953271263294634583622761982139134539/1399190169950685657694336891395158059129702872042564107024677792129001388687075346321341856931775264487911840486477345960000000000000000000,0.325,0.129,1.393,actual_path,3600,storm
